peak_cement_s1_MPa,peak_injection_s1_MPa,peak_post_s1_MPa,final_cement_s1_MPa,peak_cement_s1_centroid_MPa,final_cement_s1_centroid_MPa,peak_radial_tension_MPa,peak_cement_vm_MPa,peak_casing_vm_MPa,memory_qnorm_peak_MPa,time_peak_h,peak_phase,peak_episode,final_memory_qnorm_MPa,inner_ur_range_mm,cement_T_min_K,peak_casing_cement_s1_MPa,peak_cement_rock_s1_MPa,final_casing_cement_s1_MPa,final_cement_rock_s1_MPa,peak_s1_angle_deg,peak_s1_x_m,peak_s1_y_m,peak_s1_zone,memory_peak_angle_deg,post_minus_inj_MPa,postshut_amplification,delayed_peak,residual_shift_MPa,stress_displacement_loop_MPa_mm,high_episode,low_episode,high_injection_peak_s1_MPa,low_injection_peak_s1_MPa,high_post_peak_s1_MPa,low_post_peak_s1_MPa,high_cycle_peak_s1_MPa,low_cycle_peak_s1_MPa,high_injection_peak_s1_centroid_MPa,low_injection_peak_s1_centroid_MPa,memory_before_high_MPa,cement_T_before_high_K,memory_before_episode2_MPa,cement_T_before_episode2_K,wall_T_min_K,wall_P_max_MPa,total_elapsed_h,thermal_exposure_Kh,pressure_exposure_MPa_h,thermal_diffusion_time_h,tau1_cold_h,tau2_cold_days,Fourier_hold,Deborah1_high,Deborah2_high,gap_over_tau1_ref,dT_high_K,dT_ratio,dp_high_MPa,dp_ratio,hold_h,gap_h,ramp_up_h,ramp_down_h,wall_reset_h,recovery_h,pre_relax_days,SHmax_MPa,stress_ratio,ecc_ratio,Ecement_GPa,nu_cement,alpha_c_e6,k_cement_WmK,cap_cement_MJm3K,rinf,tau1_h,tau2_days,shiftK_K,case_id,pair_id,sequence,fidelity,schema_version,n_nodes,n_elems,n_states,solver_stdout
4.195354915,4.195354915,2.526760621,-6.221460673,3.820031989,-6.329798036,-8.378336354,20.01509959,184.2072221,6.674288004,64.21618866666667,1,2,0.294516133,0.03212622997,270.7877751,4.195354915,-1.104765181,-6.221460673,-8.008939568,1.875,0.1058865229,0.003466365849,1,1.874997469,-1.668594294,0.6022757721798133,False,-0.15286591100000013,0.1576867847716977,2,1,4.195354915,0.09461563819,2.526760621,-1.254988214,4.195354915,0.09461563819,3.820031989,-0.195600411,0.7691921091,322.3288416,0.7691921091,322.3288416,265.499462420654,23.78788881521558,183.20182855760459,3644.954700061417,539.757200269594,0.25827177405758156,114.47192545042859,57.10436108483102,139.243942173109,3.1830666466865716,38.10897453172,0.6388490194574891,57.650537579345965,0.5711178824373576,8.787888815215581,0.5943087624832688,35.962779971820154,17.997826020969132,2.411678435469272,2.7125505816160573,0.7217429925901688,81.58649857364418,143.19032964576658,18.297935853377354,0.9099989687045118,0.10942405664436537,15.226833201983293,0.20578865518261472,10.39759321804316,1.643983872691225,1.8175275538160005,0.5325554256801892,28.172268365149712,14.053746182499005,2086.4588548656197,P000062_LH,P000062,LH,production,thermorheo-v2.0-interface-objective-R10,3381,3264,187,states=187 nodes=3381 elems=3264
4.844726356,4.844726356,2.24884905,-8.359800474,4.311181472,-8.44718873,-10.81490168,25.46800654,187.7048335,10.41203434,2.963422913888889,1,1,0.1715694963,0.03241537699,272.2180013,4.844726356,-2.026774485,-8.359800474,-9.232348539,155.625,-0.09649987052,0.0437235225,1,1.874998352,-2.5958773059999998,0.4641849476627076,False,-0.05227743100000026,0.15698497987077825,1,2,4.844726356,0.4033872827,2.24884905,-1.001182171,4.844726356,0.4033872827,4.311181472,0.0476916929,0.03778785366,323.15,1.641911414,319.8753827,262.42260109523187,20.72919889801425,158.1341573813326,3423.2497745754426,260.37770052326096,0.43283787161999254,25.494305673571823,70.9169807810206,63.05493324954439,0.9341118156428356,62.36158664648462,1.004747258545,60.72739890476812,0.7416652448036937,5.72919889801425,0.5331718269808504,27.292563102873494,7.40129589309676,2.963422914904116,1.7370281531605385,3.7094233758994983,79.32798639456058,139.42558251813566,30.97071646587274,0.5554031507859455,0.07175225320296136,16.873376654174038,0.27621310771289986,11.993958303214914,0.9058973793470828,1.6784590926251983,0.5348642442948045,7.366326038863511,20.490756203113566,1733.7243451533518,P000063_HL,P000063,HL,production,thermorheo-v2.0-interface-objective-R10,3381,3264,163,states=163 nodes=3381 elems=3264
4.353303509,4.353303509,2.065719303,-8.359071703,3.869206976,-8.446166177,-10.81056785,24.92821356,187.7048335,9.299082278,46.06715636111111,1,2,0.1719573544,0.03240709871,271.5477716,4.353303509,-1.936268276,-8.359071703,-9.220928374,24.375,0.09649987052,0.0437235225,1,1.874998352,-2.287584206,0.474517639013531,False,-0.05154865999999991,0.15664572744106314,2,1,4.353303509,0.9480470885,2.065719303,-0.8684183539,4.353303509,0.9480470885,3.869206976,0.5393354525,1.399727844,320.7213301,1.399727844,320.7213301,262.42260109523187,20.72919889801425,158.1341573813326,3423.249774575443,260.37770052326096,0.43283787161999254,25.494305673571823,70.9169807810206,63.05493324954439,0.9341118156428356,62.36158664648462,1.004747258545,60.72739890476812,0.7416652448036937,5.72919889801425,0.5331718269808504,27.292563102873494,7.40129589309676,2.963422914904116,1.7370281531605385,3.7094233758994983,79.32798639456058,139.42558251813566,30.97071646587274,0.5554031507859455,0.07175225320296136,16.873376654174038,0.27621310771289986,11.993958303214914,0.9058973793470828,1.6784590926251983,0.5348642442948045,7.366326038863511,20.490756203113566,1733.7243451533518,P000063_LH,P000063,LH,production,thermorheo-v2.0-interface-objective-R10,3381,3264,163,states=163 nodes=3381 elems=3264
-2.906265151,-2.906265151,-4.444002758,-13.16885771,-3.48442103,-13.35602173,-17.53481279,26.4722592,238.1326805,10.69616662,6.123248544444444,1,1,0.5888333196,0.03570709470000001,268.4145294,-2.906265151,-7.580249037,-13.16885771,-15.52384054,1.875,0.1058865229,0.003466365849,1,91.87457753,-1.537737607,,False,-0.08822069999999904,0.07915532615063404,1,2,-2.906265151,-6.569075307,-4.444002758,-7.567782378,-2.906265151,-6.569075307,-3.48442103,-7.042922763,0.4248434742,323.15,0.666784266,322.060207,258.8949453844428,20.80142263547939,155.96292107017373,3356.645713150437,244.2448847658766,0.39184239250009795,297.8887017746936,43.34829671652005,69.25088329132869,10.977850069321384,38.33950862421115,1.690372283850905,64.25505461555719,0.7260517268246833,5.801422635479392,0.44392031182599617,27.135431791619297,33.3077227159345,2.2467582876081975,1.7970373266289268,0.4188223521181721,59.45909883829006,17.361776384055673,39.993769024310076,0.9215111995461875,0.6133429436358742,17.48779126620103,0.1842690589471882,9.690737936289015,1.1810007017084665,1.9809252149896108,0.37811339254203175,19.704371063192564,2.867349175618333,3536.1519782379123,P000064_HL,P000064,HL,production,thermorheo-v2.0-interface-objective-R10,3381,3264,163,states=163 nodes=3381 elems=3264
-3.058224745,-3.058224745,-4.592464269,-13.15672178,-3.635037315,-13.34487154,-17.56620525,26.26019372,238.1326805,10.42619858,71.02902102777779,1,2,0.6073664776,0.03570676049999999,268.0174052,-3.058224745,-7.729425819,-13.15672178,-15.5216045,1.875,0.1058865229,0.003466365849,1,91.87457753,-1.5342395239999997,,False,-0.07608476999999958,0.07879451412160768,2,1,-3.058224745,-6.46901671,-4.592464269,-7.474447806,-3.058224745,-6.46901671,-3.635037315,-6.942542827,0.6794224111,322.3587539,0.6794224111,322.3587539,258.8949453844428,20.80142263547939,155.96292107017373,3356.645713150437,244.2448847658766,0.39184239250009795,297.8887017746936,43.34829671652005,69.25088329132869,10.977850069321384,38.33950862421115,1.690372283850905,64.25505461555719,0.7260517268246833,5.801422635479392,0.44392031182599617,27.135431791619297,33.3077227159345,2.2467582876081975,1.7970373266289268,0.4188223521181721,59.45909883829006,17.361776384055673,39.993769024310076,0.9215111995461875,0.6133429436358742,17.48779126620103,0.1842690589471882,9.690737936289015,1.1810007017084665,1.9809252149896108,0.37811339254203175,19.704371063192564,2.867349175618333,3536.1519782379123,P000064_LH,P000064,LH,production,thermorheo-v2.0-interface-objective-R10,3381,3264,163,states=163 nodes=3381 elems=3264
-0.4660265116,-0.4660265116,-1.661179932,-12.55377717,-0.9173309183,-12.67140593,-12.49458136,23.98985032,217.9991945,4.288994683,4.605701111111111,1,1,0.04920791839,0.048774011079999985,248.1252118,-0.4660265116,-4.298200205,-12.55377717,-13.60764742,9.375,0.1045281975,0.01725767525,1,178.1249898,-1.1951534204,,False,-0.004634120000000408,0.012891600373943823,1,2,-0.4660265116,-4.026790197,-1.661179932,-5.023748406,-0.4660265116,-4.026790197,-0.9173309183,-4.439418963,0.04311819556,323.15,0.04839210719,320.6385128,237.60056089144322,21.133761115671774,178.36841985339169,4896.625778936404,318.07715004302645,0.4274585610376902,38.59115972463277,444.31878945399757,70.18499067922069,1.2863216046526729,355.4411086721419,6.516292042933189,85.54943910855675,0.7287341117592014,6.133761115671772,0.6274463132005117,30.001175122183376,16.77423393299084,1.7023615829516856,2.023089963820344,0.4679442013043644,93.20504417988133,134.66537754291812,31.341891122846725,0.8213310343962184,0.50117814126796,13.843748288400544,0.18218334682256002,10.942448241785794,1.411606814294502,2.5829397185749956,0.7910072206011469,2.5741992259512396,29.638007565706975,2429.9675270082726,P000065_HL,P000065,HL,production,thermorheo-v2.0-interface-objective-R10,3381,3264,186,states=186 nodes=3381 elems=3264
-0.4443483679,-0.4443483679,-1.657277005,-12.55280978,-0.9062576344,-12.66968737,-12.47720778,23.99202772,217.989575,4.27773329,55.574505916666666,1,2,0.04912594464,0.048773187169999996,247.4872784,-0.4443483679,-4.200617591,-12.55280978,-13.60065701,9.375,0.1045281975,0.01725767525,1,178.1249898,-1.2129286371,,False,-0.0036667300000008396,0.012811596783204648,2,1,-0.4443483679,-4.064463254,-1.657277005,-5.032936622,-0.4443483679,-4.064463254,-0.9062576344,-4.471491085,0.05214557101,321.3197936,0.05214557101,321.3197936,237.60056089144322,21.133761115671774,178.36841985339169,4896.6257789364045,318.0771500430265,0.4274585610376902,38.59115972463277,444.31878945399757,70.18499067922069,1.2863216046526729,355.4411086721419,6.516292042933189,85.54943910855675,0.7287341117592014,6.133761115671772,0.6274463132005117,30.001175122183376,16.77423393299084,1.7023615829516856,2.023089963820344,0.4679442013043644,93.20504417988133,134.66537754291812,31.341891122846725,0.8213310343962184,0.50117814126796,13.843748288400544,0.18218334682256002,10.942448241785794,1.411606814294502,2.5829397185749956,0.7910072206011469,2.5741992259512396,29.638007565706975,2429.9675270082726,P000065_LH,P000065,LH,production,thermorheo-v2.0-interface-objective-R10,3381,3264,186,states=186 nodes=3381 elems=3264
-0.6782697322,-0.6782697322,-1.246451776,-7.394066018,-0.9614121046,-7.506681145,-12.63385102,18.97429773,137.1093126,3.416471001,5.657555513888889,1,1,0.1701190737,0.03223105739,281.6803304,-0.6782697322,-4.056664391,-7.394066018,-8.701969999,24.375,0.09649987052,0.0437235225,1,91.87484167,-0.5681820438,,False,-0.08009386800000051,0.08956650585692406,1,2,-0.6782697322,-4.470766108,-1.246451776,-4.914144768,-0.6782697322,-4.470766108,-0.9614121046,-4.647397099,3.538005631e-10,323.15,0.4754922433,319.587774,274.97017060616645,21.047903579779003,154.36168805550616,2417.763992946517,333.2277979128828,0.39673559944180714,141.6547860963895,21.88863755141385,78.01115278861867,4.576920671293357,16.97352733691799,0.1286681869880195,48.17982939383354,0.41831950011714536,6.047903579779003,0.6944106489256847,30.949801464739036,3.963016141400999,0.6656520525941652,2.4698263827013798,3.2578206065181554,75.71247090099969,144.0805608397024,28.64342428787024,0.7238059802392688,0.22936135100314137,9.551471509537066,0.21333106567766724,12.219185763193884,1.0972022599077476,1.8633497106495351,0.673994874881912,30.80027965086663,4.759289652954342,2814.1147660334764,P000066_HL,P000066,HL,production,thermorheo-v2.0-interface-objective-R10,3381,3264,159,states=159 nodes=3381 elems=3264
-0.9325860285,-0.9325860285,-1.470624773,-7.40003244,-1.19887933,-7.5123665,-12.65638981,18.70574024,137.0108561,2.99544002,47.96205286111111,1,2,0.2013679616,0.032101736279999994,281.3786878,-0.9325860285,-4.151201565,-7.40003244,-8.701966402,24.375,0.09649987052,0.0437235225,1,1.874994568,-0.5380387444999999,,False,-0.0860602900000007,0.08870026550790004,2,1,-0.9325860285,-4.258921056,-1.470624773,-4.755762163,-0.9325860285,-4.258921056,-1.19887933,-4.465576058,0.434445688,321.6598514,0.434445688,321.6598514,274.97017060616645,21.047903579779003,154.36168805550616,2417.763992946517,333.2277979128828,0.39673559944180714,141.6547860963895,21.88863755141385,78.01115278861867,4.576920671293357,16.97352733691799,0.1286681869880195,48.17982939383354,0.41831950011714536,6.047903579779003,0.6944106489256847,30.949801464739036,3.963016141400999,0.6656520525941652,2.4698263827013798,3.2578206065181554,75.71247090099969,144.0805608397024,28.64342428787024,0.7238059802392688,0.22936135100314137,9.551471509537066,0.21333106567766724,12.219185763193884,1.0972022599077476,1.8633497106495351,0.673994874881912,30.80027965086663,4.759289652954342,2814.1147660334764,P000066_LH,P000066,LH,production,thermorheo-v2.0-interface-objective-R10,3381,3264,159,states=159 nodes=3381 elems=3264
1.741712971,1.741712971,0.6748869453,-7.232158635,1.345527483,-7.338224066,-9.097265441,19.45880968,204.0614975,5.28842231,3.3665004555555558,1,1,0.06867118659,0.03553688595999999,267.9498589,1.741712971,-0.8748873274,-7.232158635,-7.947240953,24.375,0.09649987052,0.0437235225,1,88.124628,-1.0668260257000002,0.3874845950722382,False,-0.017083475000000625,0.13974866571516775,1,2,1.741712971,-1.278036028,0.6748869453,-2.128047862,1.741712971,-1.278036028,1.345527483,-1.587577666,2.027322009e-07,323.15,0.02712064748,322.3516609,259.93115120162406,22.431257865889975,155.72602456422763,2151.474745820982,220.0278918698998,0.3622575207839822,26.784760078574074,67.2844566109347,45.86118280646693,1.6122229482677644,97.19934293231175,8.590524237031524,63.2188487983759,0.691182693020161,7.4312578658899735,0.6158093283688277,16.613558383691704,26.774802349703766,1.4119641753451284,2.0093419888942776,1.5888297219467717,85.7038336747681,162.82157101731352,25.076729423846515,0.5878352125245192,0.5359800742659222,13.914894197482878,0.2752399161300709,8.97308553440936,1.605515196345581,2.489650221870356,0.6478632817543588,3.11678328480636,7.8294921842512295,2858.003115697474,P000067_HL,P000067,HL,production,thermorheo-v2.0-interface-objective-R10,3381,3264,162,states=162 nodes=3381 elems=3264
1.734840395,1.734840395,0.664254909,-7.231165117,1.344277762,-7.336971012,-9.093534761,19.44216504,204.1029982,5.25144136,51.764997083333334,1,2,0.06823645565,0.03553589,267.6471406,1.734840395,-0.8484717228,-7.231165117,-7.944521188,24.375,0.09649987052,0.0437235225,1,88.124628,-1.0705854860000001,0.3828910780002906,False,-0.016089957000000155,0.13968257345495658,2,1,1.734840395,-1.281648306,0.664254909,-2.124874287,1.734840395,-1.281648306,1.344277762,-1.595442103,0.0374109497,322.5982018,0.0374109497,322.5982018,259.93115120162406,22.431257865889975,155.72602456422763,2151.474745820982,220.0278918698998,0.3622575207839822,26.784760078574074,67.2844566109347,45.86118280646693,1.6122229482677644,97.19934293231175,8.590524237031524,63.2188487983759,0.691182693020161,7.4312578658899735,0.6158093283688277,16.613558383691704,26.774802349703766,1.4119641753451284,2.0093419888942776,1.5888297219467717,85.7038336747681,162.82157101731352,25.076729423846515,0.5878352125245192,0.5359800742659222,13.914894197482878,0.2752399161300709,8.97308553440936,1.605515196345581,2.489650221870356,0.6478632817543588,3.11678328480636,7.8294921842512295,2858.003115697474,P000067_LH,P000067,LH,production,thermorheo-v2.0-interface-objective-R10,3381,3264,162,states=162 nodes=3381 elems=3264
-0.3267800735,-0.3267800735,-4.678203879,-13.96776888,-1.029360071,-14.07168349,-14.53925785,24.56714466,208.8145252,10.24165367,1.33503351,1,1,0.3538399808,0.04348395193999999,260.3653834,-0.3267800735,-6.46793656,-13.96776888,-15.14489293,1.875,0.1058865229,0.003466365849,1,91.87469609,-4.3514238055,,False,-0.17343134999999954,0.138077393167125,1,2,-0.3267800735,-8.963585569,-4.678203879,-11.24802909,-0.3267800735,-8.963585569,-1.029360071,-9.299607399,1.280819728e-18,323.15,0.3418429247,322.3333272,247.04177393446895,24.80337100866126,99.07423112258694,1767.524499269586,238.88582478734432,0.5384382748215442,28.888291692609965,9.055190558017001,29.834534118092,1.7983187649429506,13.528624765124686,4.473109365836085,76.10822606553101,0.3507230183384679,9.803371008661257,0.46882100009960176,16.064055080649958,35.46856905682454,0.3900890935727178,0.6617764503930659,0.5455050774816608,28.28281066156758,179.04036836975996,35.42622145148552,0.8244903948045645,0.4407995998596331,13.983745926829837,0.2507789129111845,10.571117336522295,1.0309602036540042,2.376207325177724,0.5090346853042067,7.92928724875811,2.4854777773213503,1356.122436028498,P000068_HL,P000068,HL,production,thermorheo-v2.0-interface-objective-R10,3381,3264,106,states=106 nodes=3381 elems=3264
-0.4270734533,-0.4270734533,-4.76421292,-13.98995515,-1.12411025,-14.09235407,-14.54849416,24.46632846,208.7891815,10.07058355,54.465028277777776,1,2,0.5124537282,0.04343357108000001,260.1813285,-0.4270734533,-6.517211008,-13.98995515,-15.14685555,1.875,0.1058865229,0.003466365849,1,91.87469609,-4.3371394667,,False,-0.19561762000000016,0.13758210104423235,2,1,-0.4270734533,-8.852857924,-4.76421292,-11.16727387,-0.4270734533,-8.852857924,-1.12411025,-9.194435435,0.1743417672,322.8635741,0.1743417672,322.8635741,247.04177393446895,24.80337100866126,99.07423112258694,1767.524499269586,238.8858247873443,0.5384382748215442,28.888291692609965,9.055190558017001,29.834534118092,1.7983187649429506,13.528624765124686,4.473109365836085,76.10822606553101,0.3507230183384679,9.803371008661257,0.46882100009960176,16.064055080649958,35.46856905682454,0.3900890935727178,0.6617764503930659,0.5455050774816608,28.28281066156758,179.04036836975996,35.42622145148552,0.8244903948045645,0.4407995998596331,13.983745926829837,0.2507789129111845,10.571117336522295,1.0309602036540042,2.376207325177724,0.5090346853042067,7.92928724875811,2.4854777773213503,1356.122436028498,P000068_LH,P000068,LH,production,thermorheo-v2.0-interface-objective-R10,3381,3264,106,states=106 nodes=3381 elems=3264
4.450773044,4.450773044,3.555073426,-5.846231163,4.016792505,-5.935458327,-9.299283521,22.53355421,198.9628873,3.948199133,4.325752477777778,1,1,0.2452954235,0.03522426287000001,272.4816305,4.450773044,-1.392343733,-5.846231163,-6.904136374,20.625,0.09915291209,0.03731851358,1,178.1249982,-0.8956996180000001,0.7987541469436472,False,-0.05298759699999955,0.14399143824870222,1,2,4.450773044,0.9378770404,3.555073426,0.3753685049,4.450773044,0.9378770404,4.016792505,0.6266685311,0.07801316244,323.15,0.4313859539,320.8388036,261.31816492705275,22.6696133924423,109.26446243297039,3014.387751318388,290.44390584227546,0.7441141753855498,53.61582100141811,17.532066237469554,30.722901619914207,2.345260842649017,18.40528456093377,1.6219754966175621,61.83183507294723,0.7280948632028188,7.669613392442301,0.4674005913437548,22.861346604353834,14.338535026030177,2.337809295730694,3.553804612469282,1.2540078376870802,34.91199070645844,11.535503562030321,24.764004021888077,0.6114755344108471,0.0805187528758235,13.432132223745372,0.209339819629761,11.533594138950424,0.795758949887684,2.5347061275681813,0.7573968696142934,8.840167472277784,2.89068410740551,2461.7624477340078,P000069_HL,P000069,HL,production,thermorheo-v2.0-interface-objective-R10,3381,3264,115,states=115 nodes=3381 elems=3264
4.326595929,4.326595929,3.454930997,-5.844399546,3.911406459,-5.932305158,-9.295060393,22.38518398,199.0221167,3.655013271,48.67125586111111,1,2,0.2592895536,0.035222620680000004,271.864909,4.326595929,-1.296657832,-5.844399546,-6.873845395,20.625,0.09915291209,0.03731851358,1,178.1249982,-0.8716649319999998,0.7985333166525984,False,-0.05115597999999988,0.1437160324467168,2,1,4.326595929,1.044160188,3.454930997,0.4453205926,4.326595929,1.044160188,3.911406459,0.7103856323,0.3959943464,321.4672298,0.3959943464,321.4672298,261.31816492705275,22.6696133924423,109.26446243297039,3014.387751318388,290.44390584227546,0.7441141753855498,53.61582100141811,17.532066237469554,30.722901619914207,2.345260842649017,18.40528456093377,1.6219754966175621,61.83183507294723,0.7280948632028188,7.669613392442301,0.4674005913437548,22.861346604353834,14.338535026030177,2.337809295730694,3.553804612469282,1.2540078376870802,34.91199070645844,11.535503562030321,24.764004021888077,0.6114755344108471,0.0805187528758235,13.432132223745372,0.209339819629761,11.533594138950424,0.795758949887684,2.5347061275681813,0.7573968696142934,8.840167472277784,2.89068410740551,2461.7624477340078,P000069_LH,P000069,LH,production,thermorheo-v2.0-interface-objective-R10,3381,3264,115,states=115 nodes=3381 elems=3264
1.084593987,1.084593987,-0.2093771653,-6.618699574,0.7017985176,-6.751970978,-12.50159421,21.34890219,175.222962,5.346810054,2.0098201569444445,1,1,0.2226141266,0.02837963454999999,278.058316,1.084593987,-2.345189752,-6.618699574,-7.905460618,31.875,0.08996723585,0.05594522235,1,178.1249929,-1.2939711523000001,-0.19304658499826258,False,-0.08623928000000003,0.07934269896067724,1,2,1.084593987,-1.743634452,-0.2093771653,-2.578367709,1.084593987,-1.743634452,0.7017985176,-2.024841594,3.968255805e-11,323.15,0.3280145885,322.1233507,272.1224041719494,18.750695208487134,168.4566225719607,2870.1955969445958,176.95458886639494,0.31566939961629226,18.966046219932164,13.128173317627386,93.89789285600583,0.6398651746552336,10.629851871553063,3.2481239322695425,51.027595828050565,0.6630857834913808,3.750695208487135,0.5067465904711405,29.6406914630903,22.82229920965196,1.021797108206125,2.3206801047270216,2.6982838997191623,74.27141821082355,175.6069131175107,32.288800377896685,0.5990289584459866,0.3364212513204403,11.200200538848215,0.22211971490353924,12.837357293648136,1.4368802616222227,1.941599127496356,0.5993572810497,7.0263018547157055,4.863560251884932,1711.2290745123346,P000070_HL,P000070,HL,production,thermorheo-v2.0-interface-objective-R10,3381,3264,175,states=175 nodes=3381 elems=3264
0.9861832634,0.9861832634,-0.282413711,-6.62099215,0.6130026271,-6.753827105,-12.50795451,21.24227121,175.1537203,5.09623325,60.51357194444444,1,2,0.2322747235,0.028379529250000007,277.7699246,0.9861832634,-2.355489712,-6.62099215,-7.902385265,31.875,0.08996723585,0.05594522235,1,178.1249929,-1.2685969743999999,-0.28637041560241105,False,-0.08853185600000035,0.07861226486236295,2,1,0.9861832634,-1.633571663,-0.282413711,-2.505800285,0.9861832634,-1.633571663,0.6130026271,-1.925438996,0.2607427344,322.4692435,0.2607427344,322.4692435,272.1224041719494,18.750695208487134,168.4566225719607,2870.1955969445958,176.95458886639494,0.31566939961629226,18.966046219932164,13.128173317627386,93.89789285600583,0.6398651746552336,10.629851871553063,3.2481239322695425,51.027595828050565,0.6630857834913808,3.750695208487135,0.5067465904711405,29.6406914630903,22.82229920965196,1.021797108206125,2.3206801047270216,2.6982838997191623,74.27141821082355,175.6069131175107,32.288800377896685,0.5990289584459866,0.3364212513204403,11.200200538848215,0.22211971490353924,12.837357293648136,1.4368802616222227,1.941599127496356,0.5993572810497,7.0263018547157055,4.863560251884932,1711.2290745123346,P000070_LH,P000070,LH,production,thermorheo-v2.0-interface-objective-R10,3381,3264,175,states=175 nodes=3381 elems=3264
0.2741840672,0.2741840672,-0.5151800452,-14.09058461,-0.3172296652,-14.199085,-12.52094311,22.08871619,179.9963079,8.114916698,7.763167211111111,1,1,6.091045209,0.03879161563,262.2825136,0.2741840672,-4.883626627,-14.09058461,-15.61389302,1.875,0.1058865229,0.003466365849,1,99.37463603,-0.7893641124,-1.8789569009646672,False,0.18909062999999904,0.13805911032879406,1,2,0.2741840672,-7.070377529,-0.5151800452,-8.193739795,0.2741840672,-7.070377529,-0.3172296652,-7.453110577,6.579940932,323.15,6.859111281,319.3224651,252.06335032996736,20.373875367989935,133.47020525893006,3465.5180547791856,245.8947136543105,0.4540139451982533,182.26949594086793,909.8162536327824,61.53553586037959,6.524073019173452,781.5733697522409,1.2242883266422468,71.08664967003261,0.5101624509180173,5.373875367989936,0.5211235161291445,27.93799140585953,7.826409021520421,1.7764547663220531,2.510234580098523,1.8905013805884316,57.41343197167258,7.8515231374603065,29.138041630862627,0.9372556154776759,0.5429849127043245,12.495454360118451,0.25814043685463217,13.394379632938755,1.1788975547369462,2.291140722138525,0.5254347672419957,6.392619165932309,31.909392136227353,3838.97244584078,P000071_HL,P000071,HL,production,thermorheo-v2.0-interface-objective-R10,3381,3264,137,states=137 nodes=3381 elems=3264
0.01336089534,0.01336089534,-0.7614932779,-14.08563953,-0.5603270774,-14.19188334,-12.53534643,21.73846005,179.9153208,8.079314899,49.70475836111111,1,2,6.089817054,0.03878675071,261.7739535,0.01336089534,-5.044214129,-14.08563953,-15.59461722,1.875,0.1058865229,0.003466365849,1,99.37463603,-0.7748541732399999,,False,0.19403570999999964,0.13723226819679482,2,1,0.01336089534,-7.00170216,-0.7614932779,-8.166188111,0.01336089534,-7.00170216,-0.5603270774,-7.420559344,6.97528265,321.1973354,6.97528265,321.1973354,252.06335032996736,20.373875367989935,133.47020525893006,3465.5180547791856,245.89471365431046,0.4540139451982533,182.26949594086793,909.8162536327824,61.53553586037959,6.524073019173452,781.5733697522409,1.2242883266422468,71.08664967003261,0.5101624509180173,5.373875367989936,0.5211235161291445,27.93799140585953,7.826409021520421,1.7764547663220531,2.510234580098523,1.8905013805884316,57.41343197167258,7.8515231374603065,29.138041630862627,0.9372556154776759,0.5429849127043245,12.495454360118451,0.25814043685463217,13.394379632938755,1.1788975547369462,2.291140722138525,0.5254347672419957,6.392619165932309,31.909392136227353,3838.97244584078,P000071_LH,P000071,LH,production,thermorheo-v2.0-interface-objective-R10,3381,3264,137,states=137 nodes=3381 elems=3264
1.367155798,1.367155798,-0.02026693552,-10.07843453,0.8755167112,-10.1840599,-8.439439703,18.22240172,241.5052842,12.5976448,3.997055733333333,1,1,0.5154956615,0.05222977403,242.2098719,1.367155798,-1.70967105,-10.07843453,-11.32009592,20.625,0.09915291209,0.03731851358,1,110.6245977,-1.38742273352,-0.014824159433510299,False,-0.0940523769999988,0.09645320006118846,1,2,1.367155798,-3.160116922,-0.02026693552,-4.64209808,1.367155798,-3.160116922,0.8755167112,-3.52436008,0.1482149602,323.15,1.383137632,317.9810527,230.3434958342936,19.222295007034568,129.34485165147237,5202.447793176348,229.60690658157904,0.39984700176513743,87.20910074941278,47.671931206873644,77.84136445701517,2.801931569994824,36.7595091530564,1.1493288799811299,92.80650416570636,0.6342648132066995,4.222295007034567,0.6781086345612615,31.12463619144485,6.8796852163352575,1.079121089993611,1.4822446393412012,2.30913384880866,50.47489489596045,19.702370905571378,27.851180009678863,0.7942537703889242,0.6520343953353298,14.605120943622657,0.2687460514463811,8.46784367632787,1.4405993846677743,2.465718954738168,0.42843993735116104,5.9858281960583914,3.272089581551861,2148.6242311620936,P000072_HL,P000072,HL,production,thermorheo-v2.0-interface-objective-R10,3381,3264,137,states=137 nodes=3381 elems=3264
