case_id,pair_id,sequence,dT_high_K,dT_ratio,dp_high_MPa,dp_ratio,hold_h,gap_h,ramp_up_h,ramp_down_h,wall_reset_h,recovery_h,pre_relax_days,SHmax_MPa,stress_ratio,ecc_ratio,Ecement_GPa,nu_cement,alpha_c_e6,k_cement_WmK,cap_cement_MJm3K,rinf,tau1_h,tau2_days,shiftK_K
P000065_HL,P000065,HL,85.54943910855675,0.7287341117592014,6.133761115671772,0.6274463132005117,30.001175122183376,16.77423393299084,1.7023615829516856,2.023089963820344,0.4679442013043644,93.20504417988133,134.66537754291812,31.341891122846725,0.8213310343962184,0.50117814126796,13.843748288400544,0.18218334682256002,10.942448241785794,1.411606814294502,2.5829397185749956,0.7910072206011469,2.5741992259512396,29.638007565706975,2429.9675270082726
P000066_LH,P000066,LH,48.17982939383354,0.41831950011714536,6.047903579779003,0.6944106489256847,30.949801464739036,3.963016141400999,0.6656520525941652,2.4698263827013798,3.2578206065181554,75.71247090099969,144.0805608397024,28.64342428787024,0.7238059802392688,0.22936135100314137,9.551471509537066,0.21333106567766724,12.219185763193884,1.0972022599077476,1.8633497106495351,0.673994874881912,30.80027965086663,4.759289652954342,2814.1147660334764
P000066_HL,P000066,HL,48.17982939383354,0.41831950011714536,6.047903579779003,0.6944106489256847,30.949801464739036,3.963016141400999,0.6656520525941652,2.4698263827013798,3.2578206065181554,75.71247090099969,144.0805608397024,28.64342428787024,0.7238059802392688,0.22936135100314137,9.551471509537066,0.21333106567766724,12.219185763193884,1.0972022599077476,1.8633497106495351,0.673994874881912,30.80027965086663,4.759289652954342,2814.1147660334764
P000067_LH,P000067,LH,63.2188487983759,0.691182693020161,7.4312578658899735,0.6158093283688277,16.613558383691704,26.774802349703766,1.4119641753451284,2.0093419888942776,1.5888297219467717,85.7038336747681,162.82157101731352,25.076729423846515,0.5878352125245192,0.5359800742659222,13.914894197482878,0.2752399161300709,8.97308553440936,1.605515196345581,2.489650221870356,0.6478632817543588,3.11678328480636,7.8294921842512295,2858.003115697474
P000067_HL,P000067,HL,63.2188487983759,0.691182693020161,7.4312578658899735,0.6158093283688277,16.613558383691704,26.774802349703766,1.4119641753451284,2.0093419888942776,1.5888297219467717,85.7038336747681,162.82157101731352,25.076729423846515,0.5878352125245192,0.5359800742659222,13.914894197482878,0.2752399161300709,8.97308553440936,1.605515196345581,2.489650221870356,0.6478632817543588,3.11678328480636,7.8294921842512295,2858.003115697474
P000068_LH,P000068,LH,76.10822606553101,0.3507230183384679,9.803371008661257,0.46882100009960176,16.064055080649958,35.46856905682454,0.3900890935727178,0.6617764503930659,0.5455050774816608,28.28281066156758,179.04036836975996,35.42622145148552,0.8244903948045645,0.4407995998596331,13.983745926829837,0.2507789129111845,10.571117336522295,1.0309602036540042,2.376207325177724,0.5090346853042067,7.92928724875811,2.4854777773213503,1356.122436028498
P000068_HL,P000068,HL,76.10822606553101,0.3507230183384679,9.803371008661257,0.46882100009960176,16.064055080649958,35.46856905682454,0.3900890935727178,0.6617764503930659,0.5455050774816608,28.28281066156758,179.04036836975996,35.42622145148552,0.8244903948045645,0.4407995998596331,13.983745926829837,0.2507789129111845,10.571117336522295,1.0309602036540042,2.376207325177724,0.5090346853042067,7.92928724875811,2.4854777773213503,1356.122436028498
P000069_LH,P000069,LH,61.83183507294723,0.7280948632028188,7.669613392442301,0.4674005913437548,22.861346604353834,14.338535026030177,2.337809295730694,3.553804612469282,1.2540078376870802,34.91199070645844,11.535503562030321,24.764004021888077,0.6114755344108471,0.0805187528758235,13.432132223745372,0.209339819629761,11.533594138950424,0.795758949887684,2.5347061275681813,0.7573968696142934,8.840167472277784,2.89068410740551,2461.7624477340078
P000069_HL,P000069,HL,61.83183507294723,0.7280948632028188,7.669613392442301,0.4674005913437548,22.861346604353834,14.338535026030177,2.337809295730694,3.553804612469282,1.2540078376870802,34.91199070645844,11.535503562030321,24.764004021888077,0.6114755344108471,0.0805187528758235,13.432132223745372,0.209339819629761,11.533594138950424,0.795758949887684,2.5347061275681813,0.7573968696142934,8.840167472277784,2.89068410740551,2461.7624477340078
P000070_LH,P000070,LH,51.027595828050565,0.6630857834913808,3.750695208487135,0.5067465904711405,29.6406914630903,22.82229920965196,1.021797108206125,2.3206801047270216,2.6982838997191623,74.27141821082355,175.6069131175107,32.288800377896685,0.5990289584459866,0.3364212513204403,11.200200538848215,0.22211971490353924,12.837357293648136,1.4368802616222227,1.941599127496356,0.5993572810497,7.0263018547157055,4.863560251884932,1711.2290745123346
P000070_HL,P000070,HL,51.027595828050565,0.6630857834913808,3.750695208487135,0.5067465904711405,29.6406914630903,22.82229920965196,1.021797108206125,2.3206801047270216,2.6982838997191623,74.27141821082355,175.6069131175107,32.288800377896685,0.5990289584459866,0.3364212513204403,11.200200538848215,0.22211971490353924,12.837357293648136,1.4368802616222227,1.941599127496356,0.5993572810497,7.0263018547157055,4.863560251884932,1711.2290745123346
P000071_LH,P000071,LH,71.08664967003261,0.5101624509180173,5.373875367989936,0.5211235161291445,27.93799140585953,7.826409021520421,1.7764547663220531,2.510234580098523,1.8905013805884316,57.41343197167258,7.8515231374603065,29.138041630862627,0.9372556154776759,0.5429849127043245,12.495454360118451,0.25814043685463217,13.394379632938755,1.1788975547369462,2.291140722138525,0.5254347672419957,6.392619165932309,31.909392136227353,3838.97244584078
P000071_HL,P000071,HL,71.08664967003261,0.5101624509180173,5.373875367989936,0.5211235161291445,27.93799140585953,7.826409021520421,1.7764547663220531,2.510234580098523,1.8905013805884316,57.41343197167258,7.8515231374603065,29.138041630862627,0.9372556154776759,0.5429849127043245,12.495454360118451,0.25814043685463217,13.394379632938755,1.1788975547369462,2.291140722138525,0.5254347672419957,6.392619165932309,31.909392136227353,3838.97244584078
P000072_LH,P000072,LH,92.80650416570636,0.6342648132066995,4.222295007034567,0.6781086345612615,31.12463619144485,6.8796852163352575,1.079121089993611,1.4822446393412012,2.30913384880866,50.47489489596045,19.702370905571378,27.851180009678863,0.7942537703889242,0.6520343953353298,14.605120943622657,0.2687460514463811,8.46784367632787,1.4405993846677743,2.465718954738168,0.42843993735116104,5.9858281960583914,3.272089581551861,2148.6242311620936
P000072_HL,P000072,HL,92.80650416570636,0.6342648132066995,4.222295007034567,0.6781086345612615,31.12463619144485,6.8796852163352575,1.079121089993611,1.4822446393412012,2.30913384880866,50.47489489596045,19.702370905571378,27.851180009678863,0.7942537703889242,0.6520343953353298,14.605120943622657,0.2687460514463811,8.46784367632787,1.4405993846677743,2.465718954738168,0.42843993735116104,5.9858281960583914,3.272089581551861,2148.6242311620936
P000073_LH,P000073,LH,48.45748192214314,0.5525463294057472,5.524640225413343,0.7520056958051247,14.7501760618924,7.2457842343391565,1.2717243643508516,0.8071717511578311,0.6756003618970297,48.818278271468884,103.78565887746525,28.09747912870415,0.7335032389456029,0.2338792322511003,15.568058576256377,0.2709719925741553,9.52001866572592,1.1933326561091515,2.1756393397175806,0.4003088446431723,17.930560990644803,21.775090090246874,1440.9392187892759
P000073_HL,P000073,HL,48.45748192214314,0.5525463294057472,5.524640225413343,0.7520056958051247,14.7501760618924,7.2457842343391565,1.2717243643508516,0.8071717511578311,0.6756003618970297,48.818278271468884,103.78565887746525,28.09747912870415,0.7335032389456029,0.2338792322511003,15.568058576256377,0.2709719925741553,9.52001866572592,1.1933326561091515,2.1756393397175806,0.4003088446431723,17.930560990644803,21.775090090246874,1440.9392187892759
P000074_LH,P000074,LH,94.64678452053886,0.6180877712411441,3.444331926688583,0.7411042559189653,15.06620203202264,19.392585400685828,0.7720778495567578,1.414517210267297,0.6288588448622463,59.42155979351168,85.41854693396182,18.015359553232223,0.8023595866253819,0.41350500200503854,13.044448160730843,0.23570690220780735,9.685441958658252,0.8484694834068374,2.22927097164946,0.6244009455462844,8.175820153980236,9.287823610766633,2838.767145956309
P000074_HL,P000074,HL,94.64678452053886,0.6180877712411441,3.444331926688583,0.7411042559189653,15.06620203202264,19.392585400685828,0.7720778495567578,1.414517210267297,0.6288588448622463,59.42155979351168,85.41854693396182,18.015359553232223,0.8023595866253819,0.41350500200503854,13.044448160730843,0.23570690220780735,9.685441958658252,0.8484694834068374,2.22927097164946,0.6244009455462844,8.175820153980236,9.287823610766633,2838.767145956309
P000075_LH,P000075,LH,78.98977824325442,0.5827103192017915,3.9808553996693683,0.5359874999788451,33.708962795557156,24.4250378695732,0.8374901203393141,1.5893520160920447,3.795286691910724,62.35945853320083,169.80567366322833,21.55227485489969,0.5915585713604812,0.6781571906065478,8.745499579379944,0.25227922697631217,11.656954057760066,1.5213325570255614,2.47480240713439,0.5076817757382232,3.7680757582232323,37.25322740016302,1865.8533886686407
P000075_HL,P000075,HL,78.98977824325442,0.5827103192017915,3.9808553996693683,0.5359874999788451,33.708962795557156,24.4250378695732,0.8374901203393141,1.5893520160920447,3.795286691910724,62.35945853320083,169.80567366322833,21.55227485489969,0.5915585713604812,0.6781571906065478,8.745499579379944,0.25227922697631217,11.656954057760066,1.5213325570255614,2.47480240713439,0.5076817757382232,3.7680757582232323,37.25322740016302,1865.8533886686407
P000076_LH,P000076,LH,52.239475432778704,0.5774748852022272,8.213624320009874,0.7892444828147782,8.388434991158277,13.162802593836602,2.668792832401341,2.5647036961266463,2.481009823036925,55.31099323619502,27.457371062867118,25.736830881401914,0.6746462080312324,0.017489871576380035,17.302087989469563,0.24017901242251538,11.85099015159697,1.1211363088755013,2.1871335255593825,0.46217206686829354,3.445105204764771,36.600315457231524,2310.8596028529237
P000076_HL,P000076,HL,52.239475432778704,0.5774748852022272,8.213624320009874,0.7892444828147782,8.388434991158277,13.162802593836602,2.668792832401341,2.5647036961266463,2.481009823036925,55.31099323619502,27.457371062867118,25.736830881401914,0.6746462080312324,0.017489871576380035,17.302087989469563,0.24017901242251538,11.85099015159697,1.1211363088755013,2.1871335255593825,0.46217206686829354,3.445105204764771,36.600315457231524,2310.8596028529237
P000077_LH,P000077,LH,84.67293145276822,0.42813658800376464,9.184956737896762,0.43794822700963887,12.802275469320211,27.150658577557163,0.28787919389038974,0.2771379207982021,2.100627333303912,87.38906960108446,111.33807243244281,24.354515576595773,0.8730899233261177,0.05587658824641219,17.353695559849974,0.2600562762884903,11.930038849215311,1.248356382847616,2.1360362861930007,0.528531050984941,5.647658224751808,16.439945993731293,1767.8208570343086
P000077_HL,P000077,HL,84.67293145276822,0.42813658800376464,9.184956737896762,0.43794822700963887,12.802275469320211,27.150658577557163,0.28787919389038974,0.2771379207982021,2.100627333303912,87.38906960108446,111.33807243244281,24.354515576595773,0.8730899233261177,0.05587658824641219,17.353695559849974,0.2600562762884903,11.930038849215311,1.248356382847616,2.1360362861930007,0.528531050984941,5.647658224751808,16.439945993731293,1767.8208570343086
P000078_LH,P000078,LH,54.36884692825449,0.40483441442900153,5.02802244114395,0.41177441243148777,29.037954137447436,31.949561892084255,2.004371677199546,1.9749095863924828,3.569933811884778,78.56959375078586,84.74033346041311,22.34935594395234,0.5664612609024238,0.2902271373459023,10.592753050521237,0.20807075674241624,13.834555387842013,1.5688311852547017,2.0347123929288036,0.525844375759527,11.319080609804079,3.244909486752908,3221.1661655477947
P000078_HL,P000078,HL,54.36884692825449,0.40483441442900153,5.02802244114395,0.41177441243148777,29.037954137447436,31.949561892084255,2.004371677199546,1.9749095863924828,3.569933811884778,78.56959375078586,84.74033346041311,22.34935594395234,0.5664612609024238,0.2902271373459023,10.592753050521237,0.20807075674241624,13.834555387842013,1.5688311852547017,2.0347123929288036,0.525844375759527,11.319080609804079,3.244909486752908,3221.1661655477947
