geo_id,sim_id,KH,Kh,E_Sv,nu,c_Sv,phi,pw_Sv,dilationRatio,status,is_collapsed,max_eq_plastic_strain,rp_max_rw,rp_severe_rw,theta_breakout,theta_breakout_severe,plastic_area_fraction,sigma_theta_max,ur_max_abs_rw,ur_convergence_rw,ur_expansion_rw,Regime,Sv_MPa,Hardening_over_Sv
dataset_batch_2_geo_001,dataset_batch_2_geo_001_pw_01,0.742941533,0.641620715,231.9733387,0.166326573,0.095687564,20.81692201,0.4,0.669338369,SUCCESS,0,9.17E-19,1,1,0,0,0,69807835.3,0.002062023,0.002062023,0,1,60,16.66666667
dataset_batch_2_geo_001,dataset_batch_2_geo_001_pw_02,0.742941533,0.641620715,231.9733387,0.166326573,0.095687564,20.81692201,0.5,0.669338369,SUCCESS,0,1.05E-18,1,1,0,0,0,64050301.22,0.001559592,0.001559592,0,1,60,16.66666667
dataset_batch_2_geo_001,dataset_batch_2_geo_001_pw_03,0.742941533,0.641620715,231.9733387,0.166326573,0.095687564,20.81692201,0.6,0.669338369,SUCCESS,0,8.31E-19,1,1,0,0,0,58292767.14,0.001057161,0.001057161,0.000181707,1,60,16.66666667
dataset_batch_2_geo_001,dataset_batch_2_geo_001_pw_04,0.742941533,0.641620715,231.9733387,0.166326573,0.095687564,20.81692201,0.7,0.669338369,SUCCESS,0,1.16E-18,1,1,0,0,0,52535233.07,0.000632295,0.00055473,0.000632295,1,60,16.66666667
dataset_batch_2_geo_001,dataset_batch_2_geo_001_pw_05,0.742941533,0.641620715,231.9733387,0.166326573,0.095687564,20.81692201,0.8,0.669338369,SUCCESS,0,9.16E-19,1,1,0,0,0,46777698.99,0.001134725,0.000128857,0.001134725,1,60,16.66666667
dataset_batch_2_geo_002,dataset_batch_2_geo_002_pw_01,1.028425929,0.446770998,140.0869523,0.216842563,0.120524217,26.35061721,0.4,0.299925108,SUCCESS,0,0.00056532,1.082659483,1.040518522,13.5,8.999999046,0.010113028,129383199.7,0.008318219,0.008318219,0.002687729,2,60,16.66666667
dataset_batch_2_geo_002,dataset_batch_2_geo_002_pw_02,1.028425929,0.446770998,140.0869523,0.216842563,0.120524217,26.35061721,0.5,0.299925108,SUCCESS,0,0.000984577,1.082659483,1.082659483,13.5,11.25,0.011302796,123628510.3,0.00745865,0.00745865,0.003425979,2,60,16.66666667
dataset_batch_2_geo_002,dataset_batch_2_geo_002_pw_03,1.028425929,0.446770998,140.0869523,0.216842563,0.120524217,26.35061721,0.6,0.299925108,SUCCESS,0,0.002071694,1.172071099,1.126487851,15.75,13.5,0.018441404,117885160.9,0.006600664,0.006600664,0.004235997,2,60,16.66666667
dataset_batch_2_geo_002,dataset_batch_2_geo_002_pw_04,1.028425929,0.446770998,140.0869523,0.216842563,0.120524217,26.35061721,0.7,0.299925108,SUCCESS,0,0.003608961,1.219479561,1.219479561,18,15.75,0.024985128,112164987.7,0.005724209,0.005724209,0.005128197,2,60,16.66666667
dataset_batch_2_geo_002,dataset_batch_2_geo_002_pw_05,1.028425929,0.446770998,140.0869523,0.216842563,0.120524217,26.35061721,0.8,0.299925108,SUCCESS,0,0.005502937,1.320067286,1.320067286,22.5,18,0.035098156,106488811.2,0.006083276,0.004928056,0.006083276,3,60,16.66666667
dataset_batch_2_geo_003,dataset_batch_2_geo_003_pw_01,1.116314618,0.411723662,611.1042047,0.345485275,0.056791719,20.426303,0.4,0.652128571,FAILED,1,,,,,,,,,,,0,60,16.66666667
dataset_batch_2_geo_003,dataset_batch_2_geo_003_pw_02,1.116314618,0.411723662,611.1042047,0.345485275,0.056791719,20.426303,0.5,0.652128571,FAILED,1,,,,,,,,,,,0,60,16.66666667
dataset_batch_2_geo_003,dataset_batch_2_geo_003_pw_03,1.116314618,0.411723662,611.1042047,0.345485275,0.056791719,20.426303,0.6,0.652128571,FAILED,1,,,,,,,,,,,0,60,16.66666667
dataset_batch_2_geo_003,dataset_batch_2_geo_003_pw_04,1.116314618,0.411723662,611.1042047,0.345485275,0.056791719,20.426303,0.7,0.652128571,FAILED,1,,,,,,,,,,,0,60,16.66666667
dataset_batch_2_geo_003,dataset_batch_2_geo_003_pw_05,1.116314618,0.411723662,611.1042047,0.345485275,0.056791719,20.426303,0.8,0.652128571,FAILED,1,,,,,,,,,,,0,60,16.66666667
dataset_batch_2_geo_004,dataset_batch_2_geo_004_pw_01,0.941669055,0.554613718,962.240536,0.217626032,0.043657795,23.65093522,0.4,0.585750745,SUCCESS,0,0.000188852,1.040518522,1,18,9.000002861,0.010113028,103749522.1,0.000961583,0.000961583,0.000145413,2,60,16.66666667
dataset_batch_2_geo_004,dataset_batch_2_geo_004_pw_02,0.941669055,0.554613718,962.240536,0.217626032,0.043657795,23.65093522,0.5,0.585750745,SUCCESS,0,3.66E-19,1,1,0,0,0,102886783,0.000834205,0.000834205,0.000235916,1,60,16.66666667
dataset_batch_2_geo_004,dataset_batch_2_geo_004_pw_03,0.941669055,0.554613718,962.240536,0.217626032,0.043657795,23.65093522,0.6,0.585750745,SUCCESS,0,1.52E-05,1.040518522,1,6.75,0,0.004759072,97129917.88,0.000708237,0.000708237,0.000341827,1,60,16.66666667
dataset_batch_2_geo_004,dataset_batch_2_geo_004_pw_04,0.941669055,0.554613718,962.240536,0.217626032,0.043657795,23.65093522,0.7,0.585750745,SUCCESS,0,0.000130607,1.126487851,1,15.74999905,4.499999523,0.013087448,91377565.89,0.000584362,0.000584362,0.000461101,2,60,16.66666667
dataset_batch_2_geo_004,dataset_batch_2_geo_004_pw_05,0.941669055,0.554613718,962.240536,0.217626032,0.043657795,23.65093522,0.8,0.585750745,SUCCESS,0,0.000313868,1.219479561,1.126487851,18,11.25,0.023200476,85644626.19,0.00059268,0.00046285,0.00059268,3,60,16.66666667
dataset_batch_2_geo_005,dataset_batch_2_geo_005_pw_01,0.746557241,0.678954498,706.691012,0.252766505,0.068391232,25.28183886,0.4,0.101855684,SUCCESS,0,3.19E-19,1,1,0,0,0,68403985.63,0.000672902,0.000672902,0,1,60,16.66666667
dataset_batch_2_geo_005,dataset_batch_2_geo_005_pw_02,0.746557241,0.678954498,706.691012,0.252766505,0.068391232,25.28183886,0.5,0.101855684,SUCCESS,0,3.54E-19,1,1,0,0,0,62647457.35,0.000495776,0.000495776,0,1,60,16.66666667
dataset_batch_2_geo_005,dataset_batch_2_geo_005_pw_03,0.746557241,0.678954498,706.691012,0.252766505,0.068391232,25.28183886,0.6,0.101855684,SUCCESS,0,3.13E-19,1,1,0,0,0,56890929.06,0.00031865,0.00031865,0,1,60,16.66666667
dataset_batch_2_geo_005,dataset_batch_2_geo_005_pw_04,0.746557241,0.678954498,706.691012,0.252766505,0.068391232,25.28183886,0.7,0.101855684,SUCCESS,0,2.64E-19,1,1,0,0,0,51134400.78,0.000141524,0.000141524,9.71E-05,1,60,16.66666667
dataset_batch_2_geo_005,dataset_batch_2_geo_005_pw_05,0.746557241,0.678954498,706.691012,0.252766505,0.068391232,25.28183886,0.8,0.101855684,SUCCESS,0,3.14E-19,1,1,0,0,0,45377872.5,0.000273462,1.91E-06,0.000273462,1,60,16.66666667
dataset_batch_2_geo_006,dataset_batch_2_geo_006_pw_01,0.718563509,0.496564605,338.2454553,0.20595235,0.06629082,22.38245451,0.4,0.750162144,SUCCESS,0,5.86E-19,1,1,0,0,0,73475454.47,0.00159898,0.00159898,0.000226273,1,60,16.66666667
dataset_batch_2_geo_006,dataset_batch_2_geo_006_pw_02,0.718563509,0.496564605,338.2454553,0.20595235,0.06629082,22.38245451,0.5,0.750162144,SUCCESS,0,5.80E-19,1,1,0,0,0,67718308.09,0.001242716,0.001242716,0.000498114,1,60,16.66666667
dataset_batch_2_geo_006,dataset_batch_2_geo_006_pw_03,0.718563509,0.496564605,338.2454553,0.20595235,0.06629082,22.38245451,0.6,0.750162144,SUCCESS,0,4.96E-06,1.040518522,1,2.249999762,0,0.002379536,61961153.56,0.000886613,0.000886613,0.000832567,1,60,16.66666667
dataset_batch_2_geo_006,dataset_batch_2_geo_006_pw_04,0.718563509,0.496564605,338.2454553,0.20595235,0.06629082,22.38245451,0.7,0.750162144,SUCCESS,0,0.000257214,1.126487851,1.040518522,18,8.999999046,0.016656752,56208009.76,0.00119222,0.000552689,0.00119222,3,60,16.66666667
dataset_batch_2_geo_006,dataset_batch_2_geo_006_pw_05,0.718563509,0.496564605,338.2454553,0.20595235,0.06629082,22.38245451,0.8,0.750162144,SUCCESS,0,0.000680408,1.268786311,1.172071099,24.75,18,0.033313504,50486919.39,0.001565863,0.00028807,0.001565863,3,60,16.66666667
dataset_batch_2_geo_007,dataset_batch_2_geo_007_pw_01,0.712954229,0.577119322,443.9977389,0.151236143,0.063323377,26.3894022,0.4,0.237063045,SUCCESS,0,4.61E-19,1,1,0,0,0,68151181.48,0.001055868,0.001055868,0,1,60,16.66666667
dataset_batch_2_geo_007,dataset_batch_2_geo_007_pw_02,0.712954229,0.577119322,443.9977389,0.151236143,0.063323377,26.3894022,0.5,0.237063045,SUCCESS,0,6.55E-19,1,1,0,0,0,62393522.92,0.000796758,0.000796758,9.51E-05,1,60,16.66666667
dataset_batch_2_geo_007,dataset_batch_2_geo_007_pw_03,0.712954229,0.577119322,443.9977389,0.151236143,0.063323377,26.3894022,0.6,0.237063045,SUCCESS,0,5.51E-19,1,1,0,0,0,56635864.35,0.000537648,0.000537648,0.000305321,1,60,16.66666667
dataset_batch_2_geo_007,dataset_batch_2_geo_007_pw_04,0.712954229,0.577119322,443.9977389,0.151236143,0.063323377,26.3894022,0.7,0.237063045,SUCCESS,0,4.82E-19,1,1,0,0,0,50878205.78,0.000563368,0.000281135,0.000563368,1,60,16.66666667
dataset_batch_2_geo_007,dataset_batch_2_geo_007_pw_05,0.712954229,0.577119322,443.9977389,0.151236143,0.063323377,26.3894022,0.8,0.237063045,SUCCESS,0,5.01E-19,1,1,0,0,0,45120547.22,0.000822478,7.78E-05,0.000822478,1,60,16.66666667
dataset_batch_2_geo_008,dataset_batch_2_geo_008_pw_01,0.936054982,0.603359859,253.4726566,0.32918585,0.078736727,23.46348608,0.4,0.854540969,SUCCESS,0,1.21E-18,1,1,0,0,0,105028220.8,0.003401541,0.003401541,3.24E-06,1,60,16.66666667
dataset_batch_2_geo_008,dataset_batch_2_geo_008_pw_02,0.936054982,0.603359859,253.4726566,0.32918585,0.078736727,23.46348608,0.5,0.854540969,SUCCESS,0,1.17E-18,1,1,0,0,0,99273428.9,0.002877692,0.002877692,0.000355583,1,60,16.66666667
dataset_batch_2_geo_008,dataset_batch_2_geo_008_pw_03,0.936054982,0.603359859,253.4726566,0.32918585,0.078736727,23.46348608,0.6,0.854540969,SUCCESS,0,1.21E-18,1,1,0,0,0,93518637.03,0.002353844,0.002353844,0.000717253,1,60,16.66666667
dataset_batch_2_geo_008,dataset_batch_2_geo_008_pw_04,0.936054982,0.603359859,253.4726566,0.32918585,0.078736727,23.46348608,0.7,0.854540969,SUCCESS,0,1.32E-18,1,1,0,0,0,87763845.16,0.001829995,0.001829995,0.001140335,1,60,16.66666667
dataset_batch_2_geo_008,dataset_batch_2_geo_008_pw_05,0.936054982,0.603359859,253.4726566,0.32918585,0.078736727,23.46348608,0.8,0.854540969,SUCCESS,0,4.81E-05,1.040518522,1,6.75,0,0.004759072,82009145.75,0.001624422,0.001325665,0.001624422,1,60,16.66666667
dataset_batch_2_geo_009,dataset_batch_2_geo_009_pw_01,0.885193834,0.574710535,365.8470025,0.152288571,0.126778469,21.48842879,0.4,0.410988785,SUCCESS,0,8.20E-19,1,1,0,0,0,97859275.33,0.002205256,0.002205256,0.000266081,1,60,16.66666667
dataset_batch_2_geo_009,dataset_batch_2_geo_009_pw_02,0.885193834,0.574710535,365.8470025,0.152288571,0.126778469,21.48842879,0.5,0.410988785,SUCCESS,0,7.04E-19,1,1,0,0,0,92101625.1,0.001890509,0.001890509,0.000494931,1,60,16.66666667
dataset_batch_2_geo_009,dataset_batch_2_geo_009_pw_03,0.885193834,0.574710535,365.8470025,0.152288571,0.126778469,21.48842879,0.6,0.410988785,SUCCESS,0,6.44E-19,1,1,0,0,0,86343974.86,0.001575762,0.001575762,0.000766128,1,60,16.66666667
dataset_batch_2_geo_009,dataset_batch_2_geo_009_pw_04,0.885193834,0.574710535,365.8470025,0.152288571,0.126778469,21.48842879,0.7,0.410988785,SUCCESS,0,5.75E-19,1,1,0,0,0,80586324.63,0.001261014,0.001261014,0.001072467,1,60,16.66666667
dataset_batch_2_geo_009,dataset_batch_2_geo_009_pw_05,0.885193834,0.574710535,365.8470025,0.152288571,0.126778469,21.48842879,0.8,0.410988785,SUCCESS,0,4.62E-05,1.040518522,1,9,0,0.00594884,74828763.88,0.001387499,0.000947201,0.001387499,1,60,16.66666667
dataset_batch_2_geo_010,dataset_batch_2_geo_010_pw_01,0.784339108,0.470686325,879.5879918,0.327648638,0.090956897,21.98810431,0.4,0.345708291,SUCCESS,0,2.65E-19,1,1,0,0,0,86163391.15,0.000742013,0.000742013,0.000124609,1,60,16.66666667
dataset_batch_2_geo_010,dataset_batch_2_geo_010_pw_02,0.784339108,0.470686325,879.5879918,0.327648638,0.090956897,21.98810431,0.5,0.345708291,SUCCESS,0,4.47E-19,1,1,0,0,0,80408549.18,0.000591229,0.000591229,0.000233441,1,60,16.66666667
dataset_batch_2_geo_010,dataset_batch_2_geo_010_pw_03,0.784339108,0.470686325,879.5879918,0.327648638,0.090956897,21.98810431,0.6,0.345708291,SUCCESS,0,5.62E-05,1.082659483,1,13.5,0,0.009518144,74654988.47,0.000441545,0.000441545,0.000362643,1,60,16.66666667
dataset_batch_2_geo_010,dataset_batch_2_geo_010_pw_04,0.784339108,0.470686325,879.5879918,0.327648638,0.090956897,21.98810431,0.7,0.345708291,SUCCESS,0,0.000217089,1.172071099,1.082659483,20.24999809,11.25,0.022010708,68913254.78,0.000511932,0.000307858,0.000511932,3,60,16.66666667
dataset_batch_2_geo_010,dataset_batch_2_geo_010_pw_05,0.784339108,0.470686325,879.5879918,0.327648638,0.090956897,21.98810431,0.8,0.345708291,SUCCESS,0,0.00043721,1.268786311,1.172071099,24.75,18,0.036287924,63210411.74,0.000672412,0.000197321,0.000672412,3,60,16.66666667
dataset_batch_2_geo_011,dataset_batch_2_geo_011_pw_01,1.068795067,0.57993179,379.4254299,0.184387445,0.105251748,23.75738241,0.4,0.991803122,SUCCESS,0,0.00077211,1.040518522,1.040518522,20.25,15.74999905,0.01189768,122733548.9,0.003050129,0.003050129,0.000556966,2,60,16.66666667
dataset_batch_2_geo_011,dataset_batch_2_geo_011_pw_02,1.068795067,0.57993179,379.4254299,0.184387445,0.105251748,23.75738241,0.5,0.991803122,SUCCESS,0,8.83E-19,1,1,0,0,0,123347151.8,0.002734622,0.002734622,0.000787936,1,60,16.66666667
dataset_batch_2_geo_011,dataset_batch_2_geo_011_pw_03,1.068795067,0.57993179,379.4254299,0.184387445,0.105251748,23.75738241,0.6,0.991803122,SUCCESS,0,1.18E-18,1,1,0,0,0,117589782.4,0.002422695,0.002422695,0.001051529,1,60,16.66666667
dataset_batch_2_geo_011,dataset_batch_2_geo_011_pw_04,1.068795067,0.57993179,379.4254299,0.184387445,0.105251748,23.75738241,0.7,0.991803122,SUCCESS,0,0.000119102,1.040518522,1,9,2.249999762,0.00594884,111832971.5,0.002114177,0.002114177,0.001339579,2,60,16.66666667
dataset_batch_2_geo_011,dataset_batch_2_geo_011_pw_05,1.068795067,0.57993179,379.4254299,0.184387445,0.105251748,23.75738241,0.8,0.991803122,SUCCESS,0,0.000519259,1.126487851,1.082659483,15.75,11.25,0.0148721,106082753.8,0.001814071,0.001814071,0.00165301,2,60,16.66666667
dataset_batch_2_geo_012,dataset_batch_2_geo_012_pw_01,1.135622738,0.664463274,549.6953765,0.305162922,0.102331201,24.46438101,0.4,0.411397644,SUCCESS,0,0.000465032,1.040518522,1.040518522,20.25,15.74999905,0.01189768,128706781.1,0.002182886,0.002182886,8.11E-05,2,60,16.66666667
dataset_batch_2_geo_012,dataset_batch_2_geo_012_pw_02,1.135622738,0.664463274,549.6953765,0.305162922,0.102331201,24.46438101,0.5,0.411397644,SUCCESS,0,8.05E-19,1,1,0,0,0,130235293.2,0.001941966,0.001941966,0.000235287,1,60,16.66666667
dataset_batch_2_geo_012,dataset_batch_2_geo_012_pw_03,1.135622738,0.664463274,549.6953765,0.305162922,0.102331201,24.46438101,0.6,0.411397644,SUCCESS,0,5.82E-19,1,1,0,0,0,124479808.8,0.001704758,0.001704758,0.000396225,1,60,16.66666667
dataset_batch_2_geo_012,dataset_batch_2_geo_012_pw_04,1.135622738,0.664463274,549.6953765,0.305162922,0.102331201,24.46438101,0.7,0.411397644,SUCCESS,0,5.74E-19,1,1,0,0,0,118724324.4,0.00146755,0.00146755,0.000575375,1,60,16.66666667
dataset_batch_2_geo_012,dataset_batch_2_geo_012_pw_05,1.135622738,0.664463274,549.6953765,0.305162922,0.102331201,24.46438101,0.8,0.411397644,SUCCESS,0,6.24E-19,1,1,0,0,0,112968839.9,0.001230341,0.001230341,0.000775941,1,60,16.66666667
dataset_batch_2_geo_013,dataset_batch_2_geo_013_pw_01,1.125604299,0.596443432,255.1397996,0.208716965,0.106599972,24.15681413,0.4,0.693100243,SUCCESS,0,0.001639629,1.082659483,1.040518522,22.50000191,20.25,0.016061868,128635580.9,0.004902579,0.004902579,0.000830685,2,60,16.66666667
dataset_batch_2_geo_013,dataset_batch_2_geo_013_pw_02,1.125604299,0.596443432,255.1397996,0.208716965,0.106599972,24.15681413,0.5,0.693100243,SUCCESS,0,1.40E-18,1,1,0,0,0,132207737.9,0.004417488,0.004417488,0.001161402,1,60,16.66666667
dataset_batch_2_geo_013,dataset_batch_2_geo_013_pw_03,1.125604299,0.596443432,255.1397996,0.208716965,0.106599972,24.15681413,0.6,0.693100243,SUCCESS,0,1.44E-18,1,1,0,0,0,126450622.5,0.003944099,0.003944099,0.001547147,1,60,16.66666667
dataset_batch_2_geo_013,dataset_batch_2_geo_013_pw_04,1.125604299,0.596443432,255.1397996,0.208716965,0.106599972,24.15681413,0.7,0.693100243,SUCCESS,0,0.000108396,1.040518522,1,9,2.249999762,0.00594884,120693807.2,0.003473543,0.003473543,0.001968065,2,60,16.66666667
dataset_batch_2_geo_013,dataset_batch_2_geo_013_pw_05,1.125604299,0.596443432,255.1397996,0.208716965,0.106599972,24.15681413,0.8,0.693100243,SUCCESS,0,0.000704127,1.126487851,1.082659483,13.5,11.25,0.012492564,114941819.6,0.003010439,0.003010439,0.002426662,2,60,16.66666667
dataset_batch_2_geo_014,dataset_batch_2_geo_014_pw_01,1.11836375,0.535880416,335.0017718,0.344907069,0.100326069,22.48928276,0.4,0.744457231,SUCCESS,0,0.002555405,1.082659483,1.082659483,90,24.75000191,0.027959548,127245147,0.003626789,0.003626789,0.000571683,2,60,16.66666667
dataset_batch_2_geo_014,dataset_batch_2_geo_014_pw_02,1.11836375,0.535880416,335.0017718,0.344907069,0.100326069,22.48928276,0.5,0.744457231,SUCCESS,0,0.000512763,1.040518522,1.040518522,90,9.000002861,0.014277216,129958246.3,0.003205231,0.003205231,0.000824635,2,60,16.66666667
dataset_batch_2_geo_014,dataset_batch_2_geo_014_pw_03,1.11836375,0.535880416,335.0017718,0.344907069,0.100326069,22.48928276,0.6,0.744457231,SUCCESS,0,0.000349286,1.082659483,1.040518522,11.25,6.75,0.009518144,128469005.3,0.002806044,0.002806044,0.001122498,2,60,16.66666667
dataset_batch_2_geo_014,dataset_batch_2_geo_014_pw_04,1.11836375,0.535880416,335.0017718,0.344907069,0.100326069,22.48928276,0.7,0.744457231,SUCCESS,0,0.00090443,1.172071099,1.126487851,15.75,11.25,0.017251636,122732212,0.002409943,0.002409943,0.001460504,2,60,16.66666667
dataset_batch_2_geo_014,dataset_batch_2_geo_014_pw_05,1.11836375,0.535880416,335.0017718,0.344907069,0.100326069,22.48928276,0.8,0.744457231,SUCCESS,0,0.0015701,1.219479561,1.172071099,18,15.74999905,0.024985128,117024501.3,0.002030732,0.002030732,0.001838221,2,60,16.66666667
dataset_batch_2_geo_015,dataset_batch_2_geo_015_pw_01,0.982840498,0.486319363,313.3466856,0.244708727,0.119176687,22.69055286,0.4,0.842585935,SUCCESS,0,0.000158407,1.040518522,1,90,4.500001431,0.010707912,118447838.3,0.003318992,0.003318992,0.000819836,2,60,16.66666667
dataset_batch_2_geo_015,dataset_batch_2_geo_015_pw_02,0.982840498,0.486319363,313.3466856,0.244708727,0.119176687,22.69055286,0.5,0.842585935,SUCCESS,0,6.62E-05,1.040518522,1,8.999999046,0,0.005353956,113654130.4,0.002922392,0.002922392,0.001132497,1,60,16.66666667
dataset_batch_2_geo_015,dataset_batch_2_geo_015_pw_03,0.982840498,0.486319363,313.3466856,0.244708727,0.119176687,22.69055286,0.6,0.842585935,SUCCESS,0,0.000437734,1.126487851,1.040518522,13.5,8.999999046,0.012492564,107901451.9,0.002535888,0.002535888,0.001481793,2,60,16.66666667
dataset_batch_2_geo_015,dataset_batch_2_geo_015_pw_04,0.982840498,0.486319363,313.3466856,0.244708727,0.119176687,22.69055286,0.7,0.842585935,SUCCESS,0,0.000968958,1.172071099,1.126487851,18,13.5,0.02082094,102164019.3,0.002154096,0.002154096,0.001869372,2,60,16.66666667
dataset_batch_2_geo_015,dataset_batch_2_geo_015_pw_05,0.982840498,0.486319363,313.3466856,0.244708727,0.119176687,22.69055286,0.8,0.842585935,SUCCESS,0,0.001685177,1.268786311,1.219479561,20.24999809,18,0.0297442,96463509.04,0.002294543,0.001783079,0.002294543,3,60,16.66666667
dataset_batch_2_geo_016,dataset_batch_2_geo_016_pw_01,0.978532054,0.587598805,745.7395127,0.301863685,0.079305694,23.75575995,0.4,0.89555168,SUCCESS,0,1.61E-06,1,1,2.250000715,0,0.001189768,113169191.3,0.001278411,0.001278411,8.66E-05,1,60,16.66666667
dataset_batch_2_geo_016,dataset_batch_2_geo_016_pw_02,0.978532054,0.587598805,745.7395127,0.301863685,0.079305694,23.75575995,0.5,0.89555168,SUCCESS,0,4.13E-19,1,1,0,0,0,107424453.5,0.001104,0.001104,0.000203884,1,60,16.66666667
dataset_batch_2_geo_016,dataset_batch_2_geo_016_pw_03,0.978532054,0.587598805,745.7395127,0.301863685,0.079305694,23.75575995,0.6,0.89555168,SUCCESS,0,4.10E-19,1,1,0,0,0,101668887,0.000929591,0.000929591,0.000331076,1,60,16.66666667
dataset_batch_2_geo_016,dataset_batch_2_geo_016_pw_04,0.978532054,0.587598805,745.7395127,0.301863685,0.079305694,23.75575995,0.7,0.89555168,SUCCESS,0,3.70E-19,1,1,0,0,0,95913320.61,0.000755181,0.000755181,0.000477276,1,60,16.66666667
dataset_batch_2_geo_016,dataset_batch_2_geo_016_pw_05,0.978532054,0.587598805,745.7395127,0.301863685,0.079305694,23.75575995,0.8,0.89555168,SUCCESS,0,0.000118697,1.082659483,1,13.5,2.249999762,0.010707912,90159773.39,0.000640921,0.00058548,0.000640921,3,60,16.66666667
dataset_batch_2_geo_017,dataset_batch_2_geo_017_pw_01,0.78378133,0.572694127,230.6317123,0.200859221,0.042117351,21.77106336,0.4,0.267591932,SUCCESS,0,9.14E-19,1,1,0,0,0,80552483.19,0.002652371,0.002652371,3.87E-05,1,60,16.66666667
dataset_batch_2_geo_017,dataset_batch_2_geo_017_pw_02,0.78378133,0.572694127,230.6317123,0.200859221,0.042117351,21.77106336,0.5,0.267591932,SUCCESS,0,1.10E-18,1,1,0,0,0,74795281.23,0.002132075,0.002132075,0.000390042,1,60,16.66666667
dataset_batch_2_geo_017,dataset_batch_2_geo_017_pw_03,0.78378133,0.572694127,230.6317123,0.200859221,0.042117351,21.77106336,0.6,0.267591932,SUCCESS,0,1.06E-18,1,1,0,0,0,69038079.27,0.00161178,0.00161178,0.00081136,1,60,16.66666667
dataset_batch_2_geo_017,dataset_batch_2_geo_017_pw_04,0.78378133,0.572694127,230.6317123,0.200859221,0.042117351,21.77106336,0.7,0.267591932,SUCCESS,0,1.09E-18,1,1,0,0,0,63280877.31,0.00131794,0.001091485,0.00131794,1,60,16.66666667
dataset_batch_2_geo_017,dataset_batch_2_geo_017_pw_05,0.78378133,0.572694127,230.6317123,0.200859221,0.042117351,21.77106336,0.8,0.267591932,SUCCESS,0,0.000357203,1.126487851,1.040518522,15.75,11.25,0.013682332,57526915.02,0.001842161,0.000624422,0.001842161,3,60,16.66666667
dataset_batch_2_geo_018,dataset_batch_2_geo_018_pw_01,1.085888561,0.571142478,137.5745768,0.205546512,0.100412136,23.70547291,0.4,0.598480514,SUCCESS,0,0.002823646,1.082659483,1.082659483,22.50000191,20.25,0.016061868,123425426.6,0.008674766,0.008674766,0.001637362,2,60,16.66666667
dataset_batch_2_geo_018,dataset_batch_2_geo_018_pw_02,1.085888561,0.571142478,137.5745768,0.205546512,0.100412136,23.70547291,0.5,0.598480514,SUCCESS,0,2.58E-18,1,1,0,0,0,126757836.9,0.007778447,0.007778447,0.002268691,1,60,16.66666667
dataset_batch_2_geo_018,dataset_batch_2_geo_018_pw_03,1.085888561,0.571142478,137.5745768,0.205546512,0.100412136,23.70547291,0.6,0.598480514,SUCCESS,0,4.43E-05,1.040518522,1,4.499999523,0,0.00297442,121000706,0.006903929,0.006903929,0.002999154,1,60,16.66666667
dataset_batch_2_geo_018,dataset_batch_2_geo_018_pw_04,1.085888561,0.571142478,137.5745768,0.205546512,0.100412136,23.70547291,0.7,0.598480514,SUCCESS,0,0.000768417,1.082659483,1.040518522,11.25,8.999999046,0.009518144,115245381.2,0.006041957,0.006041957,0.003800378,2,60,16.66666667
dataset_batch_2_geo_018,dataset_batch_2_geo_018_pw_05,1.085888561,0.571142478,137.5745768,0.205546512,0.100412136,23.70547291,0.8,0.598480514,SUCCESS,0,0.002022795,1.172071099,1.126487851,15.75,13.5,0.017251636,109501731.3,0.005185479,0.005185479,0.004680486,2,60,16.66666667
dataset_batch_2_geo_019,dataset_batch_2_geo_019_pw_01,0.948983554,0.418622119,776.892572,0.277615684,0.085636765,27.25840933,0.4,0.966070047,SUCCESS,0,0.000148794,1.082659483,1.040518522,15.74999905,4.499999523,0.01189768,117263326.2,0.001294566,0.001294566,0.000411945,2,60,16.66666667
dataset_batch_2_geo_019,dataset_batch_2_geo_019_pw_02,0.948983554,0.418622119,776.892572,0.277615684,0.085636765,27.25840933,0.5,0.966070047,SUCCESS,0,0.000296371,1.172071099,1.082659483,15.75,8.999999046,0.016656752,111515744.9,0.00113784,0.00113784,0.000548869,2,60,16.66666667
dataset_batch_2_geo_019,dataset_batch_2_geo_019_pw_03,0.948983554,0.418622119,776.892572,0.277615684,0.085636765,27.25840933,0.6,0.966070047,SUCCESS,0,0.000523441,1.219479561,1.126487851,18,11.25,0.023200476,105789065.3,0.000985365,0.000985365,0.000702046,2,60,16.66666667
dataset_batch_2_geo_019,dataset_batch_2_geo_019_pw_04,0.948983554,0.418622119,776.892572,0.277615684,0.085636765,27.25840933,0.7,0.966070047,SUCCESS,0,0.000808149,1.320067286,1.219479561,20.24999809,13.5,0.032123736,100101889.9,0.000872319,0.000834103,0.000872319,3,60,16.66666667
dataset_batch_2_geo_019,dataset_batch_2_geo_019_pw_05,0.948983554,0.418622119,776.892572,0.277615684,0.085636765,27.25840933,0.8,0.966070047,SUCCESS,0,0.001168217,1.428871632,1.320067286,22.5,15.75,0.04164188,94478861.29,0.001057308,0.000688616,0.001057308,3,60,16.66666667
dataset_batch_2_geo_020,dataset_batch_2_geo_020_pw_01,0.804008462,0.533097972,490.81547,0.18303761,0.054142643,25.32166716,0.4,0.471355847,SUCCESS,0,4.77E-19,1,1,0,0,0,86170538.1,0.001385821,0.001385821,0.000182052,1,60,16.66666667
